0.2176998043673415,1.0
0.0,-1.3016034840760942
-2.3946978480407566,-7.153333609890882
2.220446049250313e-15,8.830020753975324
11.973489240203769,24.285542066362407
4.085620730620576e-14,-27.666139025909224
-35.92046772061141,-51.407262481613486
3.552713678800501e-14,52.50703498876985
71.8409354412228,75.06357494229351
-2.2026824808563106e-13,-66.64451685352873
-100.57730961771158,-79.05730393724205
0.0,58.96948342730109
100.57730961771158,61.03550743148113
2.1316282072803006e-13,-36.76714001463303
-71.84093544122277,-34.4109000376966
-4.796163466380676e-14,15.924678394509181
35.92046772061143,13.835669221090756
-4.3520742565306136e-14,-4.57929854835278
-11.97348924020377,-3.7668258969610937
-1.3322676295501878e-15,0.788554199029292
2.3946978480407566,0.6233388780920367
0.0,-0.06168716051730129
-0.2176998043673415,-0.04739320482157858